p_0,alpha,d2,q_pereg,pist_omega,Cq,V_max,p_max,shtraf,fit
55000000.0,16.5,12.5,25.5,85.0,1.0,583.0862663178586,436668396.6828259,0,583.0862663178586
55000000.0,16.5,12.5,25.5,85.0,1.0,583.0862663178586,436668396.6828259,0,583.0862663178586
55000001.34110451,16.5,12.5,25.5,85.0,1.0,583.0862648060496,436668407.75071305,0,583.0862648060496
55000000.0,16.500000402331352,12.5,25.5,85.0,1.0,583.0862667045899,436668401.6146955,0,583.0862667045899
55000000.0,16.5,12.500000223517418,25.5,85.0,1.0,583.0862614833179,436668388.5361937,0,583.0862614833179
55000000.0,16.5,12.5,25.5000007301569,85.0,1.0,583.0862680830934,436668400.3377837,0,583.0862680830934
55000000.0,16.5,12.5,25.5,85.00000193715096,1.0,583.0862451550262,436668364.4530226,0,583.0862451550262
10000001.47192594,29.999999889214187,5.0000007833213544,49.999999068193745,20.000029752807222,1.0,632.3115450800718,2191811754.091277,5767.247016365109,-5134.935471285037
50500000.1471926,17.849999988921418,11.750000078332135,27.94999990681937,78.50000297528072,1.0,674.8996644128428,576082701.2654843,0,674.8996644128428
50500000.1471926,17.849999988921418,11.750000078332135,27.94999990681937,78.50000297528072,1.0,674.8996644128428,576082701.2654843,0,674.8996644128428
50500001.488297105,17.849999988921418,11.750000078332135,27.94999990681937,78.50000297528072,1.0,674.8997057785401,576082735.6054196,0,674.8997057785401
50500000.1471926,17.85000039125277,11.750000078332135,27.94999990681937,78.50000297528072,1.0,674.899664562921,576082706.8936065,0,674.899664562921
50500000.1471926,17.849999988921418,11.750000301849553,27.94999990681937,78.50000297528072,1.0,674.8996607092538,576082691.1699325,0,674.8996607092538
50500000.1471926,17.849999988921418,11.750000078332135,27.95000063697627,78.50000297528072,1.0,674.8996660478572,576082705.6489666,0,674.8996660478572
50500000.1471926,17.849999988921418,11.750000078332135,27.94999990681937,78.50000491243168,1.0,674.899603976814,576082640.1916784,0,674.899603976814
22300553.198899224,27.773268954044635,6.236840480372026,45.95687876816872,31.392316821764304,1.0,884.7850282736712,2812602568.2653255,8250.410273061301,-7365.62524478763
47680055.45236326,18.84232688543374,11.198684118536125,29.750687792954306,73.78923435992908,1.0,746.0689580050989,707622088.4394928,0,746.0689580050989
47680055.45236326,18.84232688543374,11.198684118536125,29.750687792954306,73.78923435992908,1.0,746.0689580050989,707622088.4394928,0,746.0689580050989
47680056.79346777,18.84232688543374,11.198684118536125,29.750687792954306,73.78923435992908,1.0,746.068981229675,707622048.9137939,0,746.068981229675
47680055.45236326,18.84232728776509,11.198684118536125,29.750687792954306,73.78923435992908,1.0,746.0689577685237,707622094.3299539,0,746.0689577685237
47680055.45236326,18.84232688543374,11.198684342053543,29.750687792954306,73.78923435992908,1.0,746.0689554245749,707622076.6284803,0,746.0689554245749
47680055.45236326,18.84232688543374,11.198684118536125,29.750688523111204,73.78923435992908,1.0,746.0689598694512,707622094.5619168,0,746.0689598694512
47680055.45236326,18.84232688543374,11.198684118536125,29.750687792954306,73.78923629708004,1.0,746.0689134864926,707622079.4647523,0,746.0689134864926
14670073.204578731,3.0,5.002298614502272,49.99143035939798,20.029810718144724,1.0,1011.2752814032435,1939377689.3069265,4757.510757227706,-3746.235475824462
44379057.2275848,17.258094196890365,10.579045568132738,31.77476204959867,68.41329199575065,1.0,824.4378648032512,829948501.4574286,319.794005829714,504.64385897353714
47270667.13515083,18.645851058949702,11.12183682382223,30.00171257316189,73.12251240249765,1.0,755.9351252659035,722197177.0814704,0,755.9351252659035
47270667.13515083,18.645851058949702,11.12183682382223,30.00171257316189,73.12251240249765,1.0,755.9351252659035,722197177.0814704,0,755.9351252659035
47270668.476255335,18.645851058949702,11.12183682382223,30.00171257316189,73.12251240249765,1.0,755.9351548116139,722197230.4484324,0,755.9351548116139
47270667.13515083,18.645851461281055,11.12183682382223,30.00171257316189,73.12251240249765,1.0,755.9351250103351,722197183.3441435,0,755.9351250103351
47270667.13515083,18.645851058949702,11.121837047339648,30.00171257316189,73.12251240249765,1.0,755.9351228251033,722197165.2985424,0,755.9351228251033
47270667.13515083,18.645851058949702,11.12183682382223,30.001713303318787,73.12251240249765,1.0,755.9351272091629,722197181.0233934,0,755.9351272091629
47270667.13515083,18.645851058949702,11.12183682382223,30.00171257316189,73.1225143396486,1.0,755.9350754038443,722197096.7491443,0,755.9350754038443
16427039.445061829,3.0,5.0,50.0,20.0,1.0,1065.759638214346,2091042462.6511357,5364.169850604543,-4298.410212390198
44186304.36614193,17.08126595305473,10.509653141440007,32.0015413158457,67.81026116224787,1.0,835.8082106351973,849812380.5615089,399.2495222460352,436.55868838916206
46956256.177496985,18.486361810013705,11.059432602187918,30.205569290811532,72.58099698267513,1.0,764.3084704900415,734659285.91771,0,764.3084704900415
46956256.177496985,18.486361810013705,11.059432602187918,30.205569290811532,72.58099698267513,1.0,764.3084704900415,734659285.91771,0,764.3084704900415
46956257.51860149,18.486361810013705,11.059432602187918,30.205569290811532,72.58099698267513,1.0,764.308506760872,734659297.4983867,0,764.308506760872
46956256.177496985,18.486362212345057,11.059432602187918,30.205569290811532,72.58099698267513,1.0,764.3084702437231,734659292.2797533,0,764.3084702437231
46956256.177496985,18.486361810013705,11.059432825705336,30.205569290811532,72.58099698267513,1.0,764.308468214039,734659273.9731585,0,764.308468214039
46956256.177496985,18.486361810013705,11.059432602187918,30.20557002096843,72.58099698267513,1.0,764.3084724161986,734659291.1007464,0,764.3084724161986
46956256.177496985,18.486361810013705,11.059432602187918,30.205569290811532,72.58099891982609,1.0,764.3084157770603,734659236.5822775,0,764.3084157770603
25558072.5033573,29.999997654709915,5.0,1.0000005003388552,31.51865413684344,1.0,909.2234499096909,3205932559.524037,9823.730238096146,-8914.506788186456
44816437.81008302,19.637725394483322,10.453489341969126,27.285012411764264,68.47476269809196,1.0,817.8894027616258,859691508.7705927,438.76603508237076,379.123367679255
46742274.34075559,18.601498168460665,10.998838276166039,29.913513602906804,72.17037355421681,1.0,769.7977505534471,746612251.8805943,0,769.7977505534471
46742274.34075559,18.601498168460665,10.998838276166039,29.913513602906804,72.17037355421681,1.0,769.7977505534471,746612251.8805943,0,769.7977505534471
46742275.6818601,18.601498168460665,10.998838276166039,29.913513602906804,72.17037355421681,1.0,769.7977603432914,746612260.228212,0,769.7977603432914
46742274.34075559,18.601498570792018,10.998838276166039,29.913513602906804,72.17037355421681,1.0,769.7977502053732,746612258.2945143,0,769.7977502053732
46742274.34075559,18.601498168460665,10.998838499683457,29.913513602906804,72.17037355421681,1.0,769.7977483402009,746612239.8384796,0,769.7977483402009
46742274.34075559,18.601498168460665,10.998838276166039,29.913514333063702,72.17037355421681,1.0,769.7977529589997,746612257.0728449,0,769.7977529589997
46742274.34075559,18.601498168460665,10.998838276166039,29.913513602906804,72.17037549136776,1.0,769.7977156673905,746612204.1351889,0,769.7977156673905
19140948.614306644,30.0,5.000003059514493,21.171079269893216,20.000024681390364,1.0,877.5149601055523,3102755760.7873917,9411.023043149566,-8533.508083044013
43982141.7681107,19.741348351614597,10.398954754500885,29.039270169605444,66.95333866693417,1.0,841.8607800478542,935174290.8635509,740.6971634542033,101.16361659365089
46466261.0834911,18.71548318677606,10.938849923999523,29.82608925957667,71.64867006548855,1.0,777.293784670114,762220477.2014216,48.88190880568618,728.4118758644278
46714673.01502914,18.6128966702922,10.992839440949387,29.90477116857379,72.11820320534399,1.0,770.5501613030859,748164642.2756395,0,770.5501613030859
46714673.01502914,18.6128966702922,10.992839440949387,29.90477116857379,72.11820320534399,1.0,770.5501613030859,748164642.2756395,0,770.5501613030859
46714674.35613365,18.6128966702922,10.992839440949387,29.90477116857379,72.11820320534399,1.0,770.550163473494,748164711.5428715,0,770.550163473494
46714673.01502914,18.612897072623554,10.992839440949387,29.90477116857379,72.11820320534399,1.0,770.5501609370012,748164648.8469373,0,770.5501609370012
46714673.01502914,18.6128966702922,10.992839664466805,29.90477116857379,72.11820320534399,1.0,770.5501590790266,748164630.3518636,0,770.5501590790266
46714673.01502914,18.6128966702922,10.992839440949387,29.90477189873069,72.11820320534399,1.0,770.5501638947559,748164645.8476985,0,770.5501638947559
46714673.01502914,18.6128966702922,10.992839440949387,29.90477116857379,72.11820514249494,1.0,770.5501322705037,748164549.2598534,0,770.5501322705037
20095073.344170086,3.000005202175607,5.0,50.0,20.0,1.0,1167.3486995313322,2377592992.005097,6510.371968020387,-5343.023268489054
44052713.047943234,17.05160752348054,10.393555496854448,31.91429405171641,66.90638288480959,1.0,854.721638010208,888160910.7112372,552.6436428449488,302.07799516525927
46448477.018320546,18.456767755611036,10.932911046539893,30.105723456888057,71.59702117329054,1.0,779.2662189911947,761431713.7145762,45.726854858304705,733.53936413289
46688053.41535828,18.597283778824085,10.986846601508438,29.924866397405218,72.06608500213864,1.0,771.4134671785968,749475345.5652663,0,771.4134671785968
