p_0,alpha,d2,q_pereg,pist_omega,Cq,V_max,p_max,shtraf,fit
55000000.0,16.5,12.5,25.5,85.0,15.0,126.40372148393656,155649581.0623187,0,126.40372148393656
55000000.0,16.5,12.5,25.5,85.0,15.0,126.40372148393656,155649581.0623187,0,126.40372148393656
55000001.34110451,16.5,12.5,25.5,85.0,15.0,126.40372378763797,155651571.27122453,0,126.40372378763797
55000000.0,16.500000402331352,12.5,25.5,85.0,15.0,126.40372159243154,155649595.79645848,0,126.40372159243154
55000000.0,16.5,12.500000223517418,25.5,85.0,15.0,126.40372147386657,155649588.73110074,0,126.40372147386657
55000000.0,16.5,12.5,25.5000007301569,85.0,15.0,126.40372156268293,155649585.09684265,0,126.40372156268293
55000000.0,16.5,12.5,25.5,85.00000193715096,15.0,126.403716981496,155648725.8818218,0,126.403716981496
100000000.0,30.0,5.0,50.0,20.0,15.0,675.2681781263733,5109484213.149744,17437.936852598974,-16762.6686744726
59500000.00000001,17.85,11.75,27.950000000000003,78.5,15.0,154.20727250332106,219344584.5433874,0,154.20727250332106
59500000.00000001,17.85,11.75,27.950000000000003,78.5,15.0,154.20727250332106,219344584.5433874,0,154.20727250332106
59500001.341104515,17.85,11.75,27.950000000000003,78.5,15.0,154.2072758291933,219344650.47728866,0,154.2072758291933
59500000.00000001,17.850000402331354,11.75,27.950000000000003,78.5,15.0,154.2072725231385,219344594.0520322,0,154.2072725231385
59500000.00000001,17.85,11.750000223517418,27.950000000000003,78.5,15.0,154.20727257947792,219344587.55075473,0,154.20727257947792
59500000.00000001,17.85,11.75,27.9500007301569,78.5,15.0,154.20727261663208,219344585.66880316,0,154.20727261663208
59500000.00000001,17.85,11.75,27.950000000000003,78.50000193715096,15.0,154.20726627890656,219344551.59621847,0,154.20726627890656
100000000.0,30.0,19.99996561185721,50.0,20.0,15.0,711.0916488008475,964963628.3339338,859.8545133357352,-148.76286453488774
69494168.35216138,20.848250505648416,13.785840622825754,33.39126943617675,64.063979046878,15.0,256.47255240666846,412095584.96907604,0,256.47255240666846
69494168.35216138,20.848250505648416,13.785840622825754,33.39126943617675,64.063979046878,15.0,256.47255240666846,412095584.96907604,0,256.47255240666846
69494169.69326589,20.848250505648416,13.785840622825754,33.39126943617675,64.063979046878,15.0,256.47255880364935,412098144.9433036,0,256.47255880364935
69494168.35216138,20.848250907979768,13.785840622825754,33.39126943617675,64.063979046878,15.0,256.4725523772714,412095597.2874423,0,256.4725523772714
69494168.35216138,20.848250505648416,13.785840846343172,33.39126943617675,64.063979046878,15.0,256.4725525606676,412095589.9054366,0,256.4725525606676
69494168.35216138,20.848250505648416,13.785840622825754,33.39127016633365,64.063979046878,15.0,256.47255258233287,412095579.7142429,0,256.47255258233287
69494168.35216138,20.848250505648416,13.785840622825754,33.39126943617675,64.06398098402896,15.0,256.4725399108133,412094609.46992046,0,256.4725399108133
100000000.0,16.82862078074775,20.0,50.0,20.0,15.0,711.6786127448411,938605761.0136011,754.4230440544043,-42.7444313095632
78559033.32466964,19.65381000927576,15.632389712914948,38.32658481009792,50.97028519769941,15.0,428.09886414092716,851025686.4325697,404.1027457302789,23.99611841064825
71121688.25645608,20.633798807996236,14.117372907916799,34.27736360629276,61.71311696289676,15.0,281.4970433318993,461918629.7822087,0,281.4970433318993
71121688.25645608,20.633798807996236,14.117372907916799,34.27736360629276,61.71311696289676,15.0,281.4970433318993,461918629.7822087,0,281.4970433318993
71121689.59756058,20.633798807996236,14.117372907916799,34.27736360629276,61.71311696289676,15.0,281.49705075978846,461894201.4751548,0,281.49705075978846
71121688.25645608,20.633799210327588,14.117372907916799,34.27736360629276,61.71311696289676,15.0,281.4970433043421,461918558.5225499,0,281.4970433043421
71121688.25645608,20.633798807996236,14.117373131434217,34.27736360629276,61.71311696289676,15.0,281.49704347251026,461918506.9615627,0,281.49704347251026
71121688.25645608,20.633798807996236,14.117372907916799,34.27736433644966,61.71311696289676,15.0,281.49704348703557,461918756.12478006,0,281.49704348703557
71121688.25645608,20.633798807996236,14.117372907916799,34.27736360629276,61.71311890004772,15.0,281.49702924349145,461927033.7053631,0,281.49702924349145
100000000.0,3.0,20.0,50.0,20.0,15.0,710.5276992231849,619090441.6105753,0,710.5276992231849
100000000.0,3.0,20.0,50.0,20.0,15.0,710.5276992231849,619090441.6105753,0,710.5276992231849
100000001.3411045,3.0,20.0,50.0,20.0,15.0,710.527704340125,619090445.6316152,0,710.527704340125
100000000.0,3.0000004023313522,20.0,50.0,20.0,15.0,710.5276997180216,619090440.9208341,0,710.5276997180216
100000000.0,3.0,20.000000223517418,50.0,20.0,15.0,710.5276959362095,619090395.0087801,0,710.5276959362095
100000000.0,3.0,20.0,50.0000007301569,20.0,15.0,710.5276989248019,619090446.485997,0,710.5276989248019
100000000.0,3.0,20.0,50.0,20.000001937150955,15.0,710.5276940077731,619090384.0515631,0,710.5276940077731
99979267.45752504,29.84832005207789,5.0,49.989915046321194,20.032087503157328,15.0,675.1665703648615,5085760423.222063,17343.04169288825,-16667.87512252339
99997926.74575251,5.68483200520779,18.5,49.998991504632116,20.003208750315732,15.0,730.6634075891764,964512853.7259734,858.0514149038931,-127.38800731471679
99999792.67457525,3.268483200520779,19.85,49.99989915046321,20.000320875031573,15.0,713.0023910326573,651639804.4799448,0,713.0023910326573
99999792.67457525,3.268483200520779,19.85,49.99989915046321,20.000320875031573,15.0,713.0023910326573,651639804.4799448,0,713.0023910326573
99999794.01567976,3.268483200520779,19.85,49.99989915046321,20.000320875031573,15.0,713.0023962557635,651639811.5893794,0,713.0023962557635
99999792.67457525,3.268483602852131,19.85,49.99989915046321,20.000320875031573,15.0,713.0023914068291,651639810.7385807,0,713.0023914068291
99999792.67457525,3.268483200520779,19.85000022351742,49.99989915046321,20.000320875031573,15.0,713.0023878015401,651639761.1851517,0,713.0023878015401
99999792.67457525,3.268483200520779,19.85,49.999899880620106,20.000320875031573,15.0,713.0023907510705,651639808.7827007,0,713.0023907510705
99999792.67457525,3.268483200520779,19.85,49.99989915046321,20.000322812182528,15.0,713.0023865966003,651639780.9501939,0,713.0023865966003
100000000.0,3.4761398499441585,6.489359024408314,1.208675963332324,29.472012573221054,15.0,729.1514484157939,1229409992.3337977,1917.6399693351905,-1188.4885209193967
99999813.40711772,3.289248865463117,18.51393590244083,45.12077683175012,20.94749004485052,15.0,727.3285979133262,841368778.6579005,365.4751146316016,361.8534832817246
99999794.7478295,3.270559767015013,19.71639359024408,49.5119869185919,20.095037792013468,15.0,714.7942198369344,673896996.8444079,0,714.7942198369344
99999794.7478295,3.270559767015013,19.71639359024408,49.5119869185919,20.095037792013468,15.0,714.7942198369344,673896996.8444079,0,714.7942198369344
99999796.088934,3.270559767015013,19.71639359024408,49.5119869185919,20.095037792013468,15.0,714.79422494094,673897010.449563,0,714.79422494094
99999794.7478295,3.270560169346365,19.71639359024408,49.5119869185919,20.095037792013468,15.0,714.7942202237696,673897001.7688166,0,714.7942202237696
99999794.7478295,3.270559767015013,19.7163938137615,49.5119869185919,20.095037792013468,15.0,714.7942167150071,673896953.0191917,0,714.7942167150071
99999794.7478295,3.270559767015013,19.71639359024408,49.5119876487488,20.095037792013468,15.0,714.794219622415,673897001.1675317,0,714.794219622415
99999794.7478295,3.270559767015013,19.71639359024408,49.5119869185919,20.095039729164423,15.0,714.7942135008797,673897029.7090181,0,714.7942135008797
99996583.99139902,3.0,8.993990055267858,50.0,20.00018184561028,15.0,759.2408652427993,811423508.9828994,245.69403593159768,513.5468293112016
99999110.07056442,3.212864290784179,17.429896284621776,49.61605319366803,20.074810250197338,15.0,737.3953646678302,983959683.0411658,935.8387321646633,-198.44336749683305
99999726.280103,3.264790219391929,19.487743859681853,49.522393546099515,20.093015037831854,15.0,717.8884237483877,722746886.2863917,0,717.8884237483877
99999726.280103,3.264790219391929,19.487743859681853,49.522393546099515,20.093015037831854,15.0,717.8884237483877,722746886.2863917,0,717.8884237483877
99999727.6212075,3.264790219391929,19.487743859681853,49.522393546099515,20.093015037831854,15.0,717.8884289338935,722746876.3421539,0,717.8884289338935
99999726.280103,3.2647906217232814,19.487743859681853,49.522393546099515,20.093015037831854,15.0,717.8884242514658,722746884.708453,0,717.8884242514658
99999726.280103,3.264790219391929,19.48774408319927,49.522393546099515,20.093015037831854,15.0,717.8884208125443,722746838.7901127,0,717.8884208125443
99999726.280103,3.264790219391929,19.487743859681853,49.52239427625641,20.093015037831854,15.0,717.8884235475056,722746895.205449,0,717.8884235475056
99999726.280103,3.264790219391929,19.487743859681853,49.522393546099515,20.09301697498281,15.0,717.8884182854131,722746667.4582424,0,717.8884182854131
99989560.13502543,29.988523433099036,5.002770329193873,1.072576006689622,27.665338457632494,15.0,696.4682796324187,2958345517.4268637,8833.382069707453,-8136.913790075035
99998709.66559523,5.93716354076264,18.039246506633056,44.67741179215852,20.85024737981192,15.0,732.4216601782556,1002079710.5710007,1008.3188422840026,-275.897182105747
99999624.61865221,3.5320275515290005,19.342894124376972,49.037895370705414,20.168738272029863,15.0,719.9450490166099,746929336.8787737,0,719.9450490166099
99999624.61865221,3.5320275515290005,19.342894124376972,49.037895370705414,20.168738272029863,15.0,719.9450490166099,746929336.8787737,0,719.9450490166099
99999625.95975672,3.5320275515290005,19.342894124376972,49.037895370705414,20.168738272029863,15.0,719.9450543840599,746929353.5899429,0,719.9450543840599
99999624.61865221,3.5320279538603527,19.342894124376972,49.037895370705414,20.168738272029863,15.0,719.9450493364317,746929336.454019,0,719.9450493364317
99999624.61865221,3.5320275515290005,19.34289434789439,49.037895370705414,20.168738272029863,15.0,719.945046137842,746929290.1684587,0,719.945046137842
99999624.61865221,3.5320275515290005,19.342894124376972,49.03789610086231,20.168738272029863,15.0,719.9450488537449,746929342.4103866,0,719.9450488537449
99999624.61865221,3.5320275515290005,19.342894124376972,49.037895370705414,20.168740209180818,15.0,719.9450446683834,746929379.110702,0,719.9450446683834
99999749.14464256,3.0001596408993154,5.0,50.0,24.857155242305335,15.0,748.675568506073,1385202952.240339,2540.8118089613563,-1792.1362404552833
99999637.07125124,3.478840760466032,17.908604711939276,49.13410583363487,20.63757996905741,15.0,733.4957497808745,973109069.215961,892.4362768638439,-158.94052708296942
99999625.86391212,3.5267088724227036,19.199465183133203,49.04751641699836,20.215622441732616,15.0,721.6208816201972,776882506.4297768,107.53002571910702,614.0908559010902
99999624.7431782,3.531495683618371,19.328551230252597,49.03885747533471,20.173426689000138,15.0,720.1159766825867,749881837.4873602,0,720.1159766825867
99999624.7431782,3.531495683618371,19.328551230252597,49.03885747533471,20.173426689000138,15.0,720.1159766825867,749881837.4873602,0,720.1159766825867
99999626.08428271,3.531495683618371,19.328551230252597,49.03885747533471,20.173426689000138,15.0,720.1159819528145,749881857.7748859,0,720.1159819528145
99999624.7431782,3.531496085949723,19.328551230252597,49.03885747533471,20.173426689000138,15.0,720.1159770066716,749881838.6716161,0,720.1159770066716
99999624.7431782,3.531495683618371,19.328551453770014,49.03885747533471,20.173426689000138,15.0,720.1159738141995,749881791.5666738,0,720.1159738141995
99999624.7431782,3.531495683618371,19.328551230252597,49.03885820549161,20.173426689000138,15.0,720.1159765355485,749881842.3569602,0,720.1159765355485
99999624.7431782,3.531495683618371,19.328551230252597,49.03885747533471,20.173428626151093,15.0,720.1159713205438,749881918.9700961,0,720.1159713205438
97827861.57416305,3.001278360169648,6.315585159160809,50.0,20.00079413018098,15.0,755.5903224037236,1225451378.911364,1901.8055156454557,-1146.215193241732
99782448.4262767,3.4784739512734983,18.027254623143417,49.134971727801236,20.15616343311822,15.0,733.0061128695021,963071108.4431672,852.2844337726688,-119.27832090316667
99977907.11148806,3.5261935103838837,19.19842156954168,49.04846890058136,20.171700363411947,15.0,721.6694921532494,777615358.5421704,110.46143416868154,611.2080579845679
99997452.9800092,3.530965466294922,19.315538264181505,49.039818617859375,20.17325405644132,15.0,720.2740144168454,752553955.7324195,10.21582292967787,710.0581914871675
99999407.5668613,3.5314426618860257,19.327249933645486,49.03895358958718,20.173409425744254,15.0,720.1318027668596,750152876.1991032,0.6115047964126461,719.5202979704469
99999603.0255465,3.531490381445136,19.328421100591886,49.03886708675996,20.17342496267455,15.0,720.1175596798055,749908213.091503,0,720.1175596798055
99999603.0255465,3.531490381445136,19.328421100591886,49.03886708675996,20.17342496267455,15.0,720.1175596798055,749908213.091503,0,720.1175596798055
99999604.36665101,3.531490381445136,19.328421100591886,49.03886708675996,20.17342496267455,15.0,720.1175649492903,749908233.7728767,0,720.1175649492903
99999603.0255465,3.5314907837764884,19.328421100591886,49.03886708675996,20.17342496267455,15.0,720.1175600033886,749908214.308394,0,720.1175600033886
99999603.0255465,3.531490381445136,19.328421324109303,49.03886708675996,20.17342496267455,15.0,720.1175568112209,749908167.1916423,0,720.1175568112209
99999603.0255465,3.531490381445136,19.328421100591886,49.038867816916856,20.17342496267455,15.0,720.1175595329688,749908217.9326237,0,720.1175595329688
99999603.0255465,3.531490381445136,19.328421100591886,49.03886708675996,20.173426899825504,15.0,720.1175542733546,749908298.2797247,0,720.1175542733546
100000000.0,30.0,5.0,1.0,20.0,15.0,727.084657327818,3199402142.729411,9797.608570917644,-9070.523913589826
99999642.72299187,6.178341343300623,17.895578990532698,44.23498037808396,20.156082466407096,15.0,736.2911272261567,1057608914.8692384,1230.4356594769533,-494.1445322507966
99999606.99529104,3.796175477630685,19.185136889585966,48.55847841589236,20.171690713047802,15.0,722.1759077800274,776368877.2748855,105.4755090995418,616.7003986804856
99999603.42252097,3.557958891063691,19.314092679491296,48.9908282196732,20.173251537711874,15.0,720.3318524641721,752466860.1561005,9.867440624401752,710.4644118397704
99999603.06524396,3.5341372324069917,19.326988258481826,49.03406320005128,20.17340762017828,15.0,720.1390573820108,750168564.5690548,0.6742582762190068,719.4647991057918
99999603.02951625,3.5317550665413218,19.32827781638088,49.03838669808909,20.173423228424923,15.0,720.1197127790957,749935114.8376744,0,720.1197127790957
99999603.02951625,3.5317550665413218,19.32827781638088,49.03838669808909,20.173423228424923,15.0,720.1197127790957,749935114.8376744,0,720.1197127790957
99999604.37062076,3.5317550665413218,19.32827781638088,49.03838669808909,20.173423228424923,15.0,720.1197180392297,749935134.5087852,0,720.1197180392297
99999603.02951625,3.531755468872674,19.32827781638088,49.03838669808909,20.173423228424923,15.0,720.1197131029797,749935115.9547591,0,720.1197131029797
99999603.02951625,3.5317550665413218,19.328278039898297,49.03838669808909,20.173423228424923,15.0,720.1197099107698,749935068.8812418,0,720.1197099107698
99999603.02951625,3.5317550665413218,19.32827781638088,49.03838742824599,20.173423228424923,15.0,720.1197126341544,749935119.8456469,0,720.1197126341544
99999603.02951625,3.5317550665413218,19.32827781638088,49.03838669808909,20.17342516557588,15.0,720.1197071868488,749935190.7595747,0,720.1197071868488
100000000.0,22.096203334553017,9.278766749173148,50.0,20.377608441194802,15.0,712.986282796071,4073298421.899887,13293.193687599547,-12580.207404803476
99999642.72656463,5.388199893342492,18.32332670966011,49.134548028280186,20.19384174970191,15.0,732.0160721345067,988117422.2097731,952.4696888390922,-220.45361670458556
99999606.99922109,3.717399549221439,19.2277827057088,49.04800283110821,20.17546508055262,15.0,721.5206961536263,771472719.7635171,85.89087905406859,635.6298170995577
99999603.42648675,3.5503195148093334,19.31822830531367,49.039348311391,20.173627413637693,15.0,720.2625371635328,752038075.45828,8.152301833119509,712.1102353304133
99999603.0692133,3.533611511368123,19.32727286527416,49.03848285941929,20.1734436469462,15.0,720.1340201110527,750147202.8549795,0.5888114199178744,719.5452086911348
99999603.03348596,3.531940711024002,19.328177321270207,49.03839631422211,20.17342527027705,15.0,720.121143797192,749956385.5139182,0,720.121143797192
99999603.03348596,3.531940711024002,19.328177321270207,49.03839631422211,20.17342527027705,15.0,720.121143797192,749956385.5139182,0,720.121143797192
99999604.37459047,3.531940711024002,19.328177321270207,49.03839631422211,20.17342527027705,15.0,720.1211490395885,749956403.0028288,0,720.1211490395885
99999603.03348596,3.531941113355354,19.328177321270207,49.03839631422211,20.17342527027705,15.0,720.1211441192717,749956386.3715448,0,720.1211441192717
99999603.03348596,3.531940711024002,19.328177544787625,49.03839631422211,20.17342527027705,15.0,720.1211409277122,749956339.4144574,0,720.1211409277122
99999603.03348596,3.531940711024002,19.328177321270207,49.03839704437901,20.17342527027705,15.0,720.121143655204,749956390.8741542,0,720.121143655204
99999603.03348596,3.531940711024002,19.328177321270207,49.03839631422211,20.173427207428006,15.0,720.1211381409165,749956437.599997,0,720.1211381409165
99993506.32250129,3.0,20.0,1.0,20.0,15.0,729.8001389031041,355093602.71676075,0,729.8001389031041
99993506.32250129,3.0,20.0,1.0,20.0,15.0,729.8001389031041,355093602.71676075,0,729.8001389031041
99993507.6636058,3.0,20.0,1.0,20.0,15.0,729.8001439430916,355093617.7680972,0,729.8001439430916
99993506.32250129,3.0000004023313522,20.0,1.0,20.0,15.0,729.8001393859078,355093628.6179541,0,729.8001393859078
99993506.32250129,3.0,20.000000223517418,1.0,20.0,15.0,729.8001381441678,355093591.48518956,0,729.8001381441678
99993506.32250129,3.0,20.0,1.0000007301568985,20.0,15.0,729.8001385820794,355093606.17535526,0,729.8001385820794
99993506.32250129,3.0,20.0,1.0,20.000001937150955,15.0,729.8001339959974,355093737.7302761,0,729.8001339959974
99999180.88077159,12.715593237057746,14.358232099375808,1.0,20.0,15.0,743.991985700549,1145835471.5284257,1583.3418861137025,-839.3499004131535
99994073.77832831,3.9715593237057747,19.43582320993758,1.0,20.0,15.0,732.6675729210272,444450417.217295,0,732.6675729210272
99994073.77832831,3.9715593237057747,19.43582320993758,1.0,20.0,15.0,732.6675729210272,444450417.217295,0,732.6675729210272
99994075.11943282,3.9715593237057747,19.43582320993758,1.0,20.0,15.0,732.6675779294362,444450436.95672697,0,732.6675779294362
99994073.77832831,3.971559726037127,19.43582320993758,1.0,20.0,15.0,732.6675732591283,444450439.6365425,0,732.6675732591283
99994073.77832831,3.9715593237057747,19.435823433455,1.0,20.0,15.0,732.6675721876096,444450403.58041525,0,732.6675721876096
99994073.77832831,3.9715593237057747,19.43582320993758,1.0000007301568985,20.0,15.0,732.6675726963246,444450420.95415115,0,732.6675726963246
99994073.77832831,3.9715593237057747,19.43582320993758,1.0,20.000001937150955,15.0,732.6675676940857,444450595.4499717,0,732.6675676940857
99999965.26785634,3.0,5.00107354389724,1.0,20.14070224658609,15.0,760.7148763110271,1308405698.712939,2233.622794851756,-1472.907918540729
99994662.92728111,3.874403391335197,17.992348243333545,1.0,20.01407022465861,15.0,736.4151328851351,477611575.4158448,0,736.4151328851351
99994662.92728111,3.874403391335197,17.992348243333545,1.0,20.01407022465861,15.0,736.4151328851351,477611575.4158448,0,736.4151328851351
99994664.26838562,3.874403391335197,17.992348243333545,1.0,20.01407022465861,15.0,736.415137861657,477611580.8901311,0,736.415137861657
99994662.92728111,3.8744037936665494,17.992348243333545,1.0,20.01407022465861,15.0,736.415133450498,477611634.1452339,0,736.415133450498
99994662.92728111,3.874403391335197,17.992348466850963,1.0,20.01407022465861,15.0,736.4151323911182,477611578.48884505,0,736.4151323911182
99994662.92728111,3.874403391335197,17.992348243333545,1.0000007301568985,20.01407022465861,15.0,736.4151328711212,477611594.6021566,0,736.4151328711212
