p_0,alpha,d2,q_pereg,pist_omega,Cq,V_max,p_max,shtraf,fit
55000000.0,16.5,12.5,25.5,85.0,10.0,155.75033469508816,179728141.857782,0,155.75033469508816
55000000.0,16.5,12.5,25.5,85.0,10.0,155.75033469508816,179728141.857782,0,155.75033469508816
55000001.34110451,16.5,12.5,25.5,85.0,10.0,155.75033776112568,179728143.2386023,0,155.75033776112568
55000000.0,16.500000402331352,12.5,25.5,85.0,10.0,155.75033480296955,179728143.54355928,0,155.75033480296955
55000000.0,16.5,12.500000223517418,25.5,85.0,10.0,155.75033466370192,179728139.73147008,0,155.75033466370192
55000000.0,16.5,12.5,25.5000007301569,85.0,10.0,155.75033482610317,179728142.46178213,0,155.75033482610317
55000000.0,16.5,12.5,25.5,85.00000193715096,10.0,155.7503286857873,179728132.8568841,0,155.7503286857873
99999999.31033984,29.999999993209258,5.0000000008975185,49.999999984839725,20.000001953770266,10.0,780.3028288965797,6721241101.645034,23884.964406580133,-23104.661577683553
59499999.931033984,17.849999999320925,11.750000000089752,27.949999998483975,78.50000019537703,10.0,193.478382970264,269504680.65311277,0,193.478382970264
59499999.931033984,17.849999999320925,11.750000000089752,27.949999998483975,78.50000019537703,10.0,193.478382970264,269504680.65311277,0,193.478382970264
59500001.27213849,17.849999999320925,11.750000000089752,27.949999998483975,78.50000019537703,10.0,193.4783870097292,269507514.7651099,0,193.4783870097292
59499999.931033984,17.850000401652277,11.750000000089752,27.949999998483975,78.50000019537703,10.0,193.47838299829812,269504700.0344507,0,193.47838299829812
59499999.931033984,17.849999999320925,11.75000022360717,27.949999998483975,78.50000019537703,10.0,193.4783831502751,269504690.3769585,0,193.4783831502751
59499999.931033984,17.849999999320925,11.750000000089752,27.950000728640873,78.50000019537703,10.0,193.47838316668293,269504674.2090392,0,193.47838316668293
59499999.931033984,17.849999999320925,11.750000000089752,27.949999998483975,78.50000213252798,10.0,193.47837470111668,269503230.8289534,0,193.47837470111668
100000000.0,30.0,19.999976093543488,50.0,20.0,10.0,827.8177818354325,1053810469.9036522,1215.2418796146085,-387.424097779176
67573106.79214263,20.271932053664663,13.394516999858343,32.3453581712384,66.83884582135401,10.0,304.721668449444,454386687.1537599,0,304.721668449444
67573106.79214263,20.271932053664663,13.394516999858343,32.3453581712384,66.83884582135401,10.0,304.721668449444,454386687.1537599,0,304.721668449444
67573108.13324714,20.271932053664663,13.394516999858343,32.3453581712384,66.83884582135401,10.0,304.72167572832745,454386709.31039584,0,304.72167572832745
67573106.79214263,20.271932455996016,13.394516999858343,32.3453581712384,66.83884582135401,10.0,304.7216684277452,454386689.990441,0,304.7216684277452
